,logFC,AveExpr,t,P.Value,adj.P.Val,B,g
PDS5B,-1.1321626992056,2.0516617027234,-1.38947927379008,0.176619115654081,0.30507191192602,-5.74684036799767,stable
RAD51D,-0.536372098629304,0.59211008869246,-1.38932750016493,0.176664718077277,0.305092128874056,-5.74704087904113,stable
LURAP1,0.850414404496283,0.676569390319287,1.38928655928316,0.176677020906246,0.305092128874056,-5.74709496360613,stable
ASAH2B,0.812169643245573,1.16531360262832,1.38925512780938,0.176686466595135,0.305092128874056,-5.7471364849297,stable
WDSUB1,-0.13945831462374,0.185140031618742,-1.3892550455624,0.176686491312264,0.305092128874056,-5.74713659357781,stable
SNORA71D,-0.886674739968953,0.395320318247394,-1.38919592527213,0.176704259040158,0.305098776182995,-5.74721468994578,stable
RER1,-1.60185833833292,2.20999965904609,-1.38909562214438,0.176734406885888,0.305126796357058,-5.74734718124975,stable
HIC2,0.21989741055755,0.194123024457344,1.3889933536577,0.176765149633796,0.305155839118164,-5.74748226016333,stable
SNORA72,0.113932746936217,0.123479915376455,1.3888670337691,0.176803128256693,0.305184777281073,-5.74764909502356,stable
KLHL24,1.54825835241792,3.78011594113402,1.38884499002143,0.176809756465016,0.305184777281073,-5.74767820759696,stable
B3GAT1,0.369566179385526,0.293902203675995,1.3885833606803,0.176888439270574,0.305296549661463,-5.74802370401969,stable
STPG2,0.989304416006323,0.887907204923199,1.3885271625415,0.176905343988766,0.305297236685767,-5.74809790957076,stable
ZNF232,0.577987917919289,0.43285002936517,1.3884894406968,0.176916691648159,0.305297236685767,-5.74814771707508,stable
ATP8A1,0.901278622217754,0.788977935806346,1.38829996757066,0.176973698516914,0.305371571567166,-5.74839787772068,stable
EIF1AY,1.23157290704658,2.45651108710781,1.38812573848205,0.177026131696138,0.305438003377493,-5.74862788586637,stable
KLF8,1.09131879398626,1.64511189174703,1.38794184021839,0.177081488050399,0.305509467932693,-5.74887063187863,stable
C3orf49,0.343388083147094,0.340080310688814,1.38765720433555,0.177167194986546,0.305633279397189,-5.74924629729343,stable
IZUMO4,-0.102174130472672,0.133820115081967,-1.38758943730288,0.177187605194062,0.305644436060673,-5.74933572718593,stable
KCTD17,-0.644429214626801,0.533791461723509,-1.38754288410763,0.177201627251342,0.305644572427151,-5.74939715971285,stable
SCARNA18,-0.865313072384443,0.388199762385891,-1.38744849605467,0.177230060095955,0.305669563128516,-5.74952171064472,stable
SNORD38B,-0.864588255153494,0.387958156642241,-1.38738774914607,0.177248361003995,0.305677076671274,-5.74960186613897,stable
SOS1,-0.998552748210552,1.39761638778048,-1.38726474708096,0.177285421767522,0.305716939157163,-5.7497641580346,stable
PIBF1,-1.02871437905197,1.05574153779693,-1.38716051856144,0.177316830809283,0.305747050119585,-5.74990166999395,stable
RGMB,1.11344504007688,1.07143202832536,1.38710822326359,0.177332591539247,0.305748521791325,-5.74997066148179,stable
TMED7-TICAM2,-0.119870569856098,0.139724847810883,-1.38706513001768,0.177345579790005,0.305748521791325,-5.75002751132355,stable
RAB40B,0.986010822924533,1.75177788664448,1.38693240103721,0.177385588854759,0.3057934486698,-5.75020260166262,stable
SYNGR3,0.114124099834792,0.123607483975505,1.38682637344569,0.177417554320558,0.305824503283868,-5.75034245834896,stable
TMEM231,-0.69882277411454,0.641461673501363,-1.38663925946992,0.177473976998167,0.305897707955404,-5.75058925039766,stable
GTF2E1,1.14548826755411,1.6005051727682,1.38637702973038,0.177553074029574,0.306009980014333,-5.75093506750429,stable
MCM2,-0.988601932671847,1.15534739462098,-1.3859729658538,0.177675007279481,0.306196056177162,-5.75146781934493,stable
MIR488,-0.846861923906904,0.382049379560044,-1.38587103131647,0.177705778214082,0.306225010944965,-5.75160219736231,stable
LIX1,0.393024858128545,0.309541322838007,1.38568724899183,0.17776126712306,0.306296552161972,-5.75184445204223,stable
SNORD116-30,-0.840375368581908,0.379887194451712,-1.38530067583918,0.17787802872053,0.306466656557839,-5.75235392762808,stable
ZNF180,0.997348640681724,1.17957749984703,1.3852678398878,0.177887949365537,0.306466656557839,-5.75239719742374,stable
C2orf76,0.627111013912091,0.465598760027038,1.38518386885488,0.17791332131088,0.306486280271576,-5.75250784681085,stable
NOL4,1.00330745640823,0.716396388357796,1.38505940391283,0.177950933786623,0.306526985662152,-5.75267184479104,stable
LY6G6E,0.814480605662481,0.590511821193965,1.38493553426374,0.177988372592692,0.306551448592102,-5.75283504583462,stable
DTX2,1.24735464047827,2.13742807620551,1.38489110799591,0.17800180165976,0.306551448592102,-5.75289357538588,stable
TTPAL,1.01503738778485,1.81497602736399,1.38487361838613,0.178007088596728,0.306551448592102,-5.75291661669481,stable
SMIM11,1.29663631044802,1.78890412343819,1.38469934013789,0.178059777959753,0.306618098401865,-5.75314620215959,stable
SPAG8,1.44978145648251,1.61966532171239,1.38423732118786,0.178199519173021,0.306834628842336,-5.75375472276728,stable
RMST,0.687299782578808,0.505724605804849,1.38374587026736,0.178348257178948,0.307066615270163,-5.75440181648872,stable
SERGEF,1.69327741496985,1.66450569664461,1.38363847999182,0.178380771952767,0.30709847655514,-5.75454319105146,stable
CSNK1A1P1,0.182905135277013,0.169461507603653,1.38354228441429,0.178409901251393,0.30712450489491,-5.75466982028509,stable
AIRE,0.6821856858442,0.660209444840202,1.38325278950964,0.178497586770665,0.307239684445118,-5.75505085784987,stable
C2CD4D,-0.461034576325844,0.32785934825996,-1.38322884436428,0.178504841069888,0.307239684445118,-5.75508237174449,stable
STK3,-1.24863166255478,3.92309235583607,-1.38313757680659,0.178532493154457,0.307263153210243,-5.75520248349353,stable
EIF3IP1,-0.186335438518918,0.191038480658458,-1.38296138548423,0.178585884840215,0.307330913925448,-5.75543433904689,stable
LPAR1,-0.123294273232825,0.155552893294907,-1.38286574699704,0.178614871671894,0.307355251643601,-5.7555601820334,stable
NFU1,-1.70379365792807,2.21839096084185,-1.38282220727583,0.178628069245905,0.307355251643601,-5.7556174699708,stable
HEXA-AS1,0.897062257791863,0.677515342453349,1.3827365163984,0.178654045742235,0.307375821106313,-5.75573021429725,stable
NPY1R,0.114555159974565,0.12389485740202,1.38227177512713,0.178794980147783,0.307594157888836,-5.75634157437046,stable
KIF21A,1.51422135924454,1.98323356691078,1.38200044528788,0.178877302352173,0.307711633434982,-5.75669842300014,stable
CPNE6,-0.566716029063669,0.295937081705334,-1.38193986666869,0.178895686145339,0.307719109854988,-5.75677808680286,stable
FAHD2B,0.816080409812156,0.591578357293748,1.38173441959155,0.178958044251748,0.307790530682806,-5.75704823726076,stable
GUSBP1,-0.625688001709642,0.541374415591785,-1.38171055387304,0.178965289178552,0.307790530682806,-5.75707961699683,stable
ZNF138,-0.554058169982463,0.325405026545396,-1.38157969895071,0.179005016971932,0.307833679027758,-5.75725166274317,stable
HOOK3,1.35294225073823,1.99299310562244,1.38153541384206,0.179018463584958,0.307833679027758,-5.75730988485226,stable
BACE1,1.19220205757728,2.2110000524997,1.38129818396894,0.179090508981965,0.307910485916708,-5.75762174621083,stable
SLC22A2,1.3336677979203,0.936636616032508,1.38119194824941,0.179122779583221,0.307910485916708,-5.75776138830373,stable
TENM3,0.781214262293452,0.591225169547024,1.38116527426868,0.179130882901133,0.307910485916708,-5.75779644860629,stable
ZNF579,0.99190499792296,0.708794749367617,1.38114163106258,0.179138065738064,0.307910485916708,-5.75782752476962,stable
ADRBK2,0.844471310887158,1.69873191454354,1.38111314859104,0.1791467190514,0.307910485916708,-5.75786496096072,stable
KIF26A,0.267672637111291,0.225973175493171,1.38111087996303,0.179147408301706,0.307910485916708,-5.7578679427237,stable
CLPTM1,-0.907795378975139,0.92773208829116,-1.38100209898936,0.179180460384102,0.307943149516261,-5.75801091366042,stable
SGTB,1.16563446572161,2.25638925783341,1.38088220536364,0.179216894505309,0.307980372384229,-5.75816847875323,stable
EML1,1.23343054534291,2.63482160726892,1.38083836632367,0.179230218078811,0.307980372384229,-5.75822608940921,stable
OTUB2,0.121790509899338,0.128718424018536,1.38061886490359,0.179296940744064,0.308070876160105,-5.75851452146296,stable
ZFHX2,0.353267076132162,0.283036134840418,1.38039548595066,0.179364862157564,0.308163425296336,-5.75880800825581,stable
AIM1,-0.829169735943145,1.7311770751945,-1.38017078854596,0.179433204903137,0.308256683752482,-5.75910318611323,stable
TMSB15B,0.997595450098823,1.64485932475998,1.38011435233345,0.179450373457139,0.308262019947805,-5.75917731808588,stable
ETFB,-1.19439056080592,5.75410806545925,-1.38004168380221,0.17947248197675,0.308275840574544,-5.75927276823607,stable
CCDC130,1.46253068329374,2.06021620432449,1.37963956024459,0.179594861965362,0.308461232119061,-5.75980087960685,stable
LCE6A,0.114811135607098,0.124065507823709,1.37959457537833,0.179608556487737,0.308461232119061,-5.75985995028239,stable
TRPM2,-0.509199069237104,0.273658994485328,-1.37930096133583,0.179697960166648,0.308590598105216,-5.76024546103982,stable
ASAP3,1.51240508984141,1.73559231978517,1.37916084268576,0.179740637784576,0.308639708669567,-5.76042940982029,stable
FBXW5,-1.34895979857344,1.69725610041385,-1.37906937020709,0.179768502958806,0.308663378503954,-5.76054948688486,stable
POM121,-0.523339260764227,0.478481144754862,-1.37887653059458,0.179827258647486,0.308728714769477,-5.76080260741384,stable
TSC2,1.44133174871415,3.17738521418704,1.37883045484935,0.17984129955692,0.308728714769477,-5.76086308175348,stable
PAK2,1.51428123669729,3.71877781542197,1.37877353314915,0.179858646803992,0.308728714769477,-5.76093778899165,stable
ANKH,-1.23850958251235,2.63076628094467,-1.37875960987106,0.179862890211258,0.308728714769477,-5.76095606228055,stable
NCOR1,1.70410928539507,5.28734248523966,1.37839383465504,0.179974396010651,0.308895923500586,-5.76143605877894,stable
NEDD1,-0.788565257788964,0.69411630801652,-1.37825854502887,0.180015652546731,0.308942544388701,-5.76161356779188,stable
MRPL28,-1.44317539828871,1.94226645556492,-1.37817707198663,0.180040501320153,0.308961001208632,-5.76172045862816,stable
HFM1,-0.214910396058301,0.186191241146532,-1.37787211256989,0.180133536016302,0.309096457378736,-5.76212051042113,stable
OR7E24,0.105530222075863,0.117878232136219,1.37779012092316,0.180158555855278,0.309115192775794,-5.76222805569601,stable
TMX3,1.62604032277469,2.77964695047809,1.37772583304724,0.180178175282172,0.309118988590744,-5.76231237576871,stable
FGD3,-0.91169533124498,0.663357450151803,-1.37769046013623,0.180188971133275,0.309118988590744,-5.76235876948755,stable
CDC6,-1.82387744713549,3.30567462105105,-1.37735872653825,0.180290241361387,0.309257333740647,-5.76279380836579,stable
HMSD,-0.923506405226276,0.407597539999834,-1.37733387506686,0.180297829716047,0.309257333740647,-5.76282639521448,stable
CABP2,0.115047887926633,0.124223342703399,1.37713640338125,0.180358136292639,0.309336570352159,-5.76308531482062,stable
MIR223,-0.950952258550089,0.416746157774439,-1.37690850641748,0.180427754277516,0.309431763536022,-5.76338408754318,stable
LRP1B,-0.404323873381348,0.242333736743897,-1.37673855953217,0.180479683426619,0.309496608025887,-5.76360686007419,stable
POLR3G,0.63975331829519,0.514583547284536,1.37667618290069,0.180498746245179,0.309505085766628,-5.76368861968647,stable
IGF2BP3,1.3393553744399,2.37597414202309,1.37651797500898,0.180547102999078,0.309563789193804,-5.76389597497381,stable
RAB11FIP2,0.783083136157311,0.925062229722191,1.37583064917834,0.180757304679419,0.309899959008098,-5.76479658102759,stable
ARL6IP1,-1.47142960754684,6.15778787325977,-1.37572308977844,0.180790216483452,0.309926494156457,-5.7649374815583,stable
SNORD58B,-0.743816903000665,0.347701039257965,-1.37568765966599,0.180801058677651,0.309926494156457,-5.76498389217805,stable
TULP4,-0.871020353778208,1.32371707352001,-1.37496130601003,0.181023447503129,0.31027397948336,-5.76593513079375,stable
LINC00202-2,0.587815849064503,0.462592244389175,1.37493312937601,0.18103207871868,0.31027397948336,-5.76597202242994,stable
MCPH1,1.67815172220289,3.04356986842783,1.37487359865868,0.181050315546905,0.310280976241397,-5.7660499637936,stable
CD8B,-0.353145113374482,0.324307106615844,-1.3747069937893,0.181101361487885,0.310344195213879,-5.76626807794015,stable
CA5BP1,-0.823470805757888,0.709605851297527,-1.37465689168133,0.181116714448109,0.310346243837802,-5.7663336656823,stable
IL13,0.11529846481988,0.124390393965564,1.37455331545971,0.181148456908268,0.310354883334213,-5.76646924887347,stable
RASL10B,1.72201930099046,3.45624029645699,1.37454804517988,0.181150072180159,0.310354883334213,-5.76647614753223,stable
SLC9A8,-0.639696933489726,0.551272721556891,-1.37417835991309,0.181263404141343,0.310492600274321,-5.76695999908598,stable
