Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.G4.6628.01A.11R.1839.07	0.0256008196852332	0	0.00554819060894809	0.334898608057502	0	0.0388577959507552	0.0982080943813943	0.0661051978253491	0.0649332666284257	0	0.0284916264950289	0.0100204337542201	0	0.0229543797848077	0.0853155309254208	0.15196266244888	0.0343971520040033	0.0215923832024128	0	0	0	0.0111138582476192	0.107	0.0824624211500895	1.07276456777705
TCGA.NH.A50V.01A.11R.A28H.07	0.0576598239181783	0	0.0295714010730586	0.0482798476566157	0	0.222951064436712	0.0405286215819276	0.0740847463112686	0.114422975216557	0	0.0506817615835108	0	0	0.127299575970551	0.0891967920170805	0.115278684587367	0	0.00600939963975623	0	0.0210267859125719	0	0.00300852009484354	0.081	0.0978955167735329	1.05432856204305
TCGA.QG.A5Z2.01A.11R.A28H.07	0.205861914826681	0	0	0.165386195326456	0	0.190742469267414	0	0.110267379101608	0.109985927551133	0	0	0.0359081330185867	0	0.0687439108598759	0.063030148354814	0.0361409836646758	0	0	0.0139329380287553	0	0	0	0.024	0.205662355404517	1.0274445040526
TCGA.SS.A7HO.01A.21R.A37K.07	0.0261968147319448	0	0.033136395164074	0.150374946107783	0	0.105196350845056	0.0260432506567034	0.0718425253759405	0.0317282196390477	0	0.0738775364782404	0	0.100001569283639	0.0642738826875851	0.0366339647232958	0.157875149056031	0	0.0026812744970451	0	0.105509964850488	0.00728696088688193	0.00734119501624509	0.442	0.00790362709003402	1.0779001690738
TCGA.T9.A92H.01A.11R.A37K.07	0	0.0929252895178498	0.0241501891657252	0.196508401524787	0	0.219081812863665	0	0.118262679465288	0.000828523842647387	0	0	0.0544356493897482	0.0217322943238539	0.00946860871155315	0.0238647880730386	0.00581015692493628	0.0264955232821068	0.0384588226449637	0	0.115979299872411	0.048260772280262	0.00373718811716469	0.047	0.144988764624832	1.04578310736652
TCGA.5M.AAT4.01A.11R.A41B.07	0.0303175217184687	0	0.0355097003856461	0.205519796055591	0	0.120333647642415	0.0313846189484534	0.0642132114740782	0.0470626281920892	0	0.0171970640618263	0	0	0.244784967366753	0.0634031798318233	0.0863467892688101	0	0	0	0.0161890933676973	0.00421169831041069	0.033526083375938	0.257	0.0371441165823108	1.0834057690563
TCGA.5M.AAT6.01A.11R.A41B.07	0.0694108535872539	0	0.029814375660571	0.131422109141904	0	0.092501414158324	0.093189393794551	0.0834307056854703	0.0349794783262983	0	0.000556761438340378	0	0	0.126919204227712	0.135339424312857	0.133341273601724	0.0259673731478076	0.00240418870522215	0.0386220901796558	0	0	0.00210135403230849	0.054	0.131800728222078	1.03269334074271
TCGA.A6.2671.01A.01R.1410.07	0.0292478466107141	0	0	0.0237996677006	0	0.106437675736037	0.010263528723476	0.0291810889454507	0.0615758515803474	0	0.0632022915076332	0	0	0.316718061873584	0.0362695193130524	0.153890109133025	0.00292097904548807	0	0	0.125585143129036	0	0.0409082367015556	0.054	0.131550736481004	1.05084483329673
TCGA.A6.2671.11A.01R.A32Z.07	0.00377160289244661	0.00385775889691514	0.0435666825661518	0.239070123108473	0	0.128781545532232	0	0.0340179049103111	0.079021614214387	0	0	0.024530013408758	0.00480831000937808	0	0.0228510657313209	0.150770753561741	0.127475027380877	0	0.137477597787008	0	0	0	0.097	0.0881475641537015	1.04993296968947
TCGA.A6.2674.01A.02R.A278.07	0.0267271156256386	0	0.0176616137630212	0	0.000647686472007921	0.0952706715001068	0	0.00188577773876432	0	0.00214499347445673	0.0172606550082545	0	0	0.31047155907631	0.0143897001881047	0.101197629683286	0	0	0	0.212196565089163	0.0262095098858709	0.173936522495014	0.197	0.0526615295792774	1.11630274625816
TCGA.A6.2674.01B.04R.A277.07	0.0164966977884558	0	0.0027129323540308	0	0	0.172278654523157	0	0	0	0	0.0521508542286134	0	0	0.302126170351509	0.0269180299947105	0.0593477462536065	0	0	0	0.171309839323596	0.0654144097979318	0.13124466538439	0.079	0.0998835652468387	1.07428937417788
TCGA.A6.2674.01A.02R.0821.07	0.088307197180044	0	0.012227663520667	0.0326918761541777	0	0.0475465211454419	0.0145754710290443	0.0457316852063256	0.0228569948341504	0	0.0206281163646672	0	0	0.216587160699218	0.0318157295367677	0.0733274771166586	0	0	0	0.250514777746352	0.0116827631412596	0.131506566325226	0.081	0.0986566819959238	1.07292738715846
TCGA.A6.2682.11A.01R.A32Z.07	0.14732925678855	0	0.10248835480395	0.136636731255114	0	0.117788752330079	0.0040581360532144	0.028952403616864	0.0677679181363701	0	0	0.0381297784205128	0.0067640333415869	0.0219528447613298	0.0120236891143904	0.13059178060225	0.0159406418893622	0.00733417305430658	0.105635697340927	0	0.0530865986341716	0.00351920985702004	0.004	0.328496795709561	0.948968586188728
TCGA.A6.2682.01A.01R.1410.07	0.0150633525501809	0	0.00703303622110248	0.0314735861805025	0	0	0.0235826734626014	0.00814678043070724	0.0862910717543974	0	0.0493293746085275	0	0	0.350100808637595	0	0.0164621511186464	0	0	0	0.380299388078895	0	0.0322177769568439	0.363	0.02186950837929	1.16752207203425
TCGA.A6.2683.01A.01R.0821.07	0.0251366656226043	0	0.048607449939803	0.0596088971267598	0	0.126025520126882	0	0.0848918116781819	0.127166894843288	0	0.0663859285991129	0	0	0.15730935472609	0.00941461446649081	0.151582573330599	0.0242202889323688	0	0	0.106965675888665	0	0.012684324719155	0.095	0.0897911562483105	1.0529774045838
TCGA.A6.2683.11A.01R.A32Z.07	0.0138051445999226	0	0.145944637005571	0.0760389206392398	0	0.298374442326582	0	0	0.0513582385718401	0	0.0308222823908611	0	0	0	0.00866202915514494	0.191447029651894	0.00436491387126163	0	0.130191068904141	0	0.0468231122689256	0.00216818061461665	0.012	0.238752942479693	0.988843329623153
TCGA.A6.5662.11A.01R.1653.07	0.187957455895847	0	0.0172003978943143	0.115716914300771	0	0.166927534034857	0.0105077261786897	0.0451950066560873	0.054461607583818	0	0	0	0.00478321480575679	0	0.0100432756246877	0.123863420434206	0.0927098067102879	0.0116387721291059	0.0869059587596898	0	0	0.0720889089918805	0.00800000000000001	0.254442404400002	0.979074394536737
TCGA.A6.5662.01A.01R.1653.07	0.0558112260545381	0	0.00881799213096026	0.0573721337233031	0	0.241723597232515	0.0900251645667754	0	0.0129710307212504	0	0.0466680678935011	0.0104119831373673	0.0321648710718108	0.148259385714326	0.000489154296617601	0.145657328225165	0.0821120578500586	0	0.0117009314876431	0	0.0439129100289503	0.0119021658652179	0.236	0.0399996035151336	1.06175644109955
TCGA.A6.6142.01A.11R.1774.07	0.0807281000583404	0	0.0121438310099846	0.011082305223366	0	0.0779787135685785	0	0.0190596757439608	0.0716850244558901	0	0.0820928885518304	0	0	0.391995452066627	0.0200746645863285	0.05200760644506	0	0	0	0.147615165783154	0.0112652326456095	0.0222713398612702	0.012	0.237391613325879	1.00637118510696
TCGA.A6.6648.01A.11R.1774.07	0.00903747664755751	0	0.0194114425425306	0.131371070311754	0	0.368723022234778	0.0842771851782137	0	0	0	0.0165153629511771	0	0.00207417226697227	0.0442681869029394	0.0522704724173705	0.103899796646779	0.0243137685427839	0.0121653610182181	0.109114655801998	0.014818515280094	0.00773951125683413	0	0.264	0.0358549019047364	1.07843863217418
TCGA.A6.6652.01A.11R.1774.07	0	0	0.0040120667124481	0.061769019142762	0	0.171176909819286	0.00958337092902076	0.0233597901073223	0.0642888844871348	0	0.0462858393562915	0	0	0.53452277004942	0.00702580824083097	0.0242274737825291	0	0.0171644747414215	0	0.0365835926315327	0	0	0.054	0.130181336276037	1.08427352118469
TCGA.A6.A567.01A.31R.A28H.07	0.189962396883282	0	0.00835893171942043	0.0577100065222759	0	0.24983867422023	0.0326227931069633	0.0789926075569734	0.0143657903035233	0	0.0143218538887769	0	0	0.118225843584603	0.0544210229559022	0.112288654361613	0.0464220393911381	0.00601567370955957	0.01118203544564	0.00527167635009968	0	0	0.04	0.168130287229095	1.0202922680107
TCGA.AA.3488.01A.01R.1410.07	0.00156377868650096	0	0.0126950805151407	0.0862565594739957	0	0.144590856238797	0.00844807326590082	0.0361114892372736	0.0851587403849799	0	0.0166484058587023	0.0167766550141844	0.0214196592485211	0.179153402702469	0.0603828934840184	0.177361192538739	0.0101636245040966	0	0	0.118531357194165	0	0.0247382316525167	0.413	0.0141579895787498	1.08681142599851
TCGA.AA.3494.01A.01R.1410.07	0.0132537859570243	0	0.0262887710316873	0.0193761498863084	0	0.245734812427934	0.111532761657807	0.0783679478846152	0.0433533754761683	0	0.0265473874605614	0	0	0.19521382741589	0.0320855568318322	0.104625051413376	0.0147172231825864	0.0129531042373221	0.0143530683160624	0.00844763509655306	0.0115124606352165	0.0416370810890547	0.174	0.0572957286677092	1.06321556726139
TCGA.AA.3662.01A.01R.1723.07	0.0194557141356974	0	0.00639546668577348	0.0934541928232605	0	0.0818857675511672	0.0164349423124864	0.0170149169766039	0.0047340634927075	0	0.0788363730206588	0	0.00942396947161685	0.180392890632358	0.116136201506401	0.164750117566146	0.0156771784549725	0	0	0.127517680573388	0.0191728693947525	0.0487176554020087	0.292	0.0300728853924161	1.08529581986665
TCGA.AA.3662.11A.01R.1723.07	0.0573474238877495	0.0171995088682684	0	0.0684189562613274	0	0.178720042092609	0	0.00589594720335462	0.0493166140964027	0	0	0.0162667491358024	0	0	0.0284986871095935	0.428509946881539	0.0265626117158857	0	0.123263512747468	0	0	0	0.096	0.0884751579132639	1.04812191205981
TCGA.AA.3679.01A.02R.0905.07	0	0.0117782025491403	0.0240063481994106	0.0381442410262582	0	0.323555800573644	0.0209236929907537	0.0194017344509504	0.0119985245506042	0	0.10815081820361	0	0.0077192837655082	0.174661808720089	0.0601204723193988	0.133299079526511	0.0252077272658423	0	0.00711913540861489	0	0.0296540468177448	0.00425908363191972	0.245	0.0384235915576266	1.07600715025234
TCGA.AA.3680.01A.01R.0905.07	0.0429310098564581	0	0.00114844132501462	0.095527558999882	0	0.388704685125438	0	0.0104873230202869	0.0990403443017002	0	0	0.0126962861976523	0.0278697763954698	0.0682900259242456	0.0550624041617245	0.137037114380034	0.0130733744530811	0	0	0.0481316558590124	0	0	0.227	0.0422354948635119	1.09004930059919
TCGA.AA.3684.01A.02R.0905.07	0.0490851406036252	0	0.039957348987945	0.0602884494108224	0	0.183833213327112	0	0.0212656780682997	0.116357568031132	0	0.0240122103095512	0.0116699410693245	0	0.289206762703928	0.0316647301291801	0.113444128120172	0.0130782067766964	0	0.0161826093130553	0.00999497756762941	0	0.0199590355815275	0.0629999999999999	0.118707298868249	1.04728120972609
TCGA.AA.3688.01A.01R.0905.07	0.0237326644080568	0	0.0235428709451777	0.0788763568007013	0	0.243433123440304	0.0275059137826916	0.0369666876733615	0.0566797998503515	0	0.0223430513017997	0	0	0.185865298570057	0.0562327416383099	0.165691785264231	0.00496806059479377	0.00761651558047438	0.0222379760348609	0	0.0211544175674522	0.023152736547377	0.175	0.056938836480576	1.06599631785026
TCGA.AA.3692.01A.01R.0905.07	0.0393553536640035	0	0.00444066443342023	0.0360888865725112	0	0.141161182923393	0.0446920952582285	0.037527817382209	0.0778839973464191	0	0.0582043890677489	0	0.0163526379452039	0.157795808155082	0.0209646392325044	0.0635380425380835	0.0385069501989931	0	0	0.185452914963279	0.0780346203189209	0	0.136	0.0699936449769346	1.06101843522787
TCGA.AA.3693.01A.01R.0905.07	0.00927796177504172	0	0.000514823161937883	0.111179705526413	0	0.200613665374004	0.072222683150542	0	0.00335850013313636	0	0.0514860944256429	0	0	0.171174149487947	0.0382369956545676	0.18517540581009	0.0544903477026352	0.00409233236491734	0.0535441136228639	0	0.0446332218102613	0	0.208	0.0473486951793458	1.06266987968088
TCGA.AA.3696.01A.01R.0905.07	0.0539297636885907	0	0.0147845693064488	0.00751862339711417	0	0.327064706193843	0.017027752193575	0.030659141999621	0.0930944617775844	0	0.0761475654960988	0	0	0.0989347532210648	0.0351097969831083	0.172873581387898	0	0.0126248466163956	0	0.0602304377386576	0	0	0.13	0.0729780318690785	1.0624302416059
TCGA.AA.3713.11A.01R.1723.07	0.10646776536522	0	0.0415212325680332	0.132044411177709	0	0.128520270152825	0	0.0171311563080081	0.0318121048588191	0	0	0.0450143143840706	0.0248208185031975	0	0.0288433541668847	0.181852070001237	0.0861033875943493	0	0.132609533015742	0	0.0432595819039048	0	0.022	0.210742575612784	0.991466380306909
TCGA.AA.3713.01A.21R.1723.07	0.171270591467859	0	0.0974004616838557	0.0835966059110565	0	0.199941683845725	0.0312143826438213	0.0182788122376156	0.0453531427758527	0	0.0589699433692414	0	0	0.0605224616029015	0.0437465060236159	0.128002256459184	0.0202223876403781	0	0	0.0106818751688947	0.0307988891699992	0	0.003	0.340202546094007	0.945312976910456
TCGA.AA.3867.01A.01R.1022.07	0.0821111835018553	0	0	0.0824422852872834	0	0.199513054455905	0.0471853044043016	0	0.0489494810269109	0	0.0126953160015131	0.0184252102856884	0.0164617956705451	0.112176679884302	0.0786140486265168	0.183338692950191	0.056881704248814	0	0.0235631679262885	0	0.0376420757298857	0	0.081	0.098354581467763	1.03983044820942
TCGA.AA.3869.01A.01R.1022.07	0.0411388929694128	0	0.00387204950253479	0.0707164104941966	0	0.158736891140173	0.0448209649536297	0.0280274862098804	0.054857731347903	0	0.0734653919307153	0	0	0.203323773925017	0.0505159415462406	0.129177614496124	0	0	0	0.0802099203517457	0.00805519002387628	0.0530817411085502	0.102	0.0846946613938031	1.05413040406111
TCGA.AA.3870.01A.01R.1022.07	0.070271947161035	0	0.00199916899994318	0.156681588855872	0	0.0156863483478179	0	0.0404099911797946	0.101122995410883	0	0	0.0215593185525635	0	0.120787363099809	0.0526427180911958	0.266967816373566	0.0922442266001572	0	0	0.022718096798361	0.0152558275208433	0.0216525930081591	0.087	0.0951928215181018	1.04669712282815
TCGA.AA.3872.01A.01R.1022.07	0.0662687582557975	0	0	0.0713317465229904	0	0.0147973058510074	0	0.0488701616815441	0.0898385291877496	0	0.0323218833641161	0	0	0.323912127367741	0.0840427234654662	0.143301875493704	0.0117133371538115	0	0.0104614249674973	0.0953342265128708	0	0.00780590017570455	0.082	0.097577393283312	1.06464103703743
TCGA.AA.3930.01A.01R.1022.07	0.0472590745575721	0	0.05436595045438	0.0935938917357672	0	0.131218081831684	0.032661774458097	0.0275156390668511	0.0269000248138557	0	0.0502533816398285	0	0.00113589910366595	0.085347760669244	0.0635549149353408	0.172073784797159	0.0360094172213893	0.00503754444438011	0.0273388534527088	0.00332046889180734	0.0413260798303119	0.101087458095957	0.046	0.148101197299926	1.01796936567524
TCGA.AA.3941.01A.01R.1022.07	0.105356580710991	0	0.00760885021714181	0.0901382862255025	0	0.294279591611112	0	0.0633952194747275	0.0362359238461439	0	0.0203142000441781	0	0.0218792093532572	0	0.0733042721272289	0.160792720464935	0.0667693845184372	0	0.0120551679203993	0.0232178929857221	0.0246527005002242	0	0.0580000000000001	0.12503176584102	1.03822387666545
TCGA.AA.3972.01A.01R.1022.07	0	0	0.0159285746737732	0.0831301266988295	0	0.223259382976486	0	0.0241280141961213	0	0	0	0.0163281610035632	0.0266329282913467	0.185377941358554	0	0.11811154401256	0.0235646820128108	0.0570814786274435	0	0.170111716589958	0.0138046088149544	0.0425408407435995	0.243	0.0391162760585582	1.07931477086708
TCGA.AA.3973.01A.01R.1022.07	0.0592104703604334	0	0.00140762568708668	0.0938401967227477	0	0.195737251866806	0	0.0301393649200711	0.0714502753601847	0	0	0.0187795779451858	0	0.333527526430034	0.0601908468690026	0.104966200470879	0.00966062400365609	0	0	0.0210900393639134	0	0	0.103	0.0841240725874621	1.07209639591912
TCGA.AA.3989.01A.01R.1022.07	0.0170584664967293	0	0.0190095156001359	0.168727327714432	0	0.102926793536303	0.0540379701357656	0.0192883282605874	0.075672929017336	0	0.0413377573837669	0	0	0.0810949889838205	0.0764966124712881	0.240110444536825	0.032471624883643	0	0	0.0511152346040652	0	0.0206520063753022	0.201	0.0520036350023604	1.06416089802456
TCGA.AA.A02E.01A.01R.A00A.07	0.0144628298915232	0	0.0312502105023971	0.117833827486712	0	0.200561298777061	0.00436227508091018	0.0289068719672566	0.181945815689494	0	0	0.0141686800693533	0.0300710465895574	0.202711082001194	0.0190079525037002	0.0302205195113559	0.0297819715342797	0	0	0.0702815947216342	0.0244340236735709	0	0.152	0.0648434464255331	1.0745633612832
TCGA.AA.A02F.01A.01R.A089.07	0.0797821545376882	0	0	0.0424139041534235	0	0.0903318233474088	0.0580772246618633	0.0185491698332862	0.0849820959616643	0	0.076343119296281	0	0.0241704111560631	0.290624355069526	0.0422783632169129	0.0487360908874723	0.0227814400220922	0	0	0.105650125216256	0.0152797226400619	0	0.164	0.0604864828402313	1.06751247932526
TCGA.AA.A02H.01A.01R.A089.07	0.0054503147788353	0.0458385796463994	0.0116908530430313	0.0614360331187639	0	0.331402952936328	0	0.00536509295460468	0.0977772672380077	0	0.0112197637037948	0	0	0.104436166314935	0.0462555659193241	0.16457943557207	0.0376468882267127	0	0	0.0650415953939469	0.0118594911532463	0	0.124	0.0759182004055317	1.06140797472838
TCGA.AA.A02J.01A.01R.A00A.07	0.026756521881256	0	0.007085053940769	0.0471227810239353	0	0.153123563324795	0.167185708815715	0.0838295284403947	0.0157943035815308	0	0.0248081792245976	0	0.0133731779110589	0.33000093212604	0.0217960130681557	0.00597024531729302	0.00669721516366396	0.0215376048317921	0	0.0749191713490026	0	0	0.19	0.0535990519382483	1.07654304419235
TCGA.AA.A02K.01A.03R.A32Y.07	0.0534504326177602	0.00644524449969476	0.00504786960823445	0.0938220994901029	0	0.0766822974709001	0	0.0282773529117656	0.111819223518627	0	0	0.0249020923801578	0	0.212942474010707	0.0237368883204649	0.22382883659846	0	0.0251442145704988	0.0386057581965199	0	0	0.0752952158061059	0.159	0.0626985904242959	1.06516913725139
TCGA.AM.5820.01A.01R.1653.07	0.0105431830546244	0	0	0.0244785318358199	0	0.19901295840154	0	0.0329694904296611	0.0167189389760962	0	0.0170884037323361	0	0	0.122009750150823	0.0756210826791753	0.392673904723506	0	0	0	0.0798352963700437	0.0120067463219095	0.0170417133244652	0.158	0.0629603699314043	1.07339221386428
TCGA.AY.5543.01A.01R.1653.07	0.0456744528615297	0	0	0.138131298314872	0	0.116823786586602	0.11280562912777	0.128548097539902	0.038836833994502	0	0	0.00675685371185367	0	0.176176845056253	0.0882838393638605	0.0843669752618115	0.0206917981551448	0.0292641496873047	0	0.0136394403385936	0	0	0.151	0.0652025365481719	1.06791152801508
TCGA.AY.A8YK.01A.11R.A41B.07	0.0668167770694519	0	0.00900205928970503	0.0268021984043089	0	0.275396695067514	0.140026743577801	0	0.0579115834191136	0	0.11801500041317	0	0	0.205164049007034	0	0.00730793718728304	0.0190410773808633	0.039144479508463	0	0.0353713996752924	0	0	0.128	0.073919165741841	1.06461360687909
TCGA.AZ.4323.01A.21R.1839.07	0.247230932283764	0	0.0680268220304801	0.152704583360842	0	0.143936856756616	0.0117540944413991	0.13977121244805	0.0714455652172551	0	0	0	0	0.072013077582921	0.0380111210269706	0.0479094690878941	0	0.00588186293023485	0.00131440283357259	0	0	0	0.004	0.327627554305808	0.964073713279315
TCGA.AZ.4614.01A.01R.1410.07	0	0	0.00437089082137508	0.39775005561145	0	0.0223383547690827	0.0502994225979992	0.117782005955476	0.048555944711438	0	0.0502392874938154	0.0353695041175799	0.0181274618667381	0.072389284234214	0.120130623817486	0.0362588796950254	0.00232311994921906	0.00332192400242443	0.0183765647105325	0	0	0.00236667564614358	0.049	0.140315690093274	1.07252515648426
TCGA.AZ.4616.01A.21R.1839.07	0.0442216174423572	0	0.00595279109608521	0.330336720991185	0	0	0.124868365377761	0.0445355372700006	0	0	0.0247041638210084	0.0439876396678728	0.0365592025108195	0.0520113430055675	0.18924489786979	0.0536191592270938	0.0180999442321742	0	0.0318586174882841	0	0	0	0.0620000000000001	0.119534453713661	1.06591997161257
TCGA.AZ.4682.01B.01R.A32Z.07	0.126828686251679	0	0.0555127785188018	0.0835803418725819	0	0.302158729348459	0.11579842293401	0.0186891215417476	0.0187969778045161	0	0.0297678846820866	0.00225124474059397	0.00752019347990786	0.023883336529207	0.0314605974119163	0.124883633962158	0.0347838778875539	0	0	0.0222155356107729	0	0.00186863742400707	0.016	0.22084934039987	0.998308229309174
TCGA.AZ.4684.01A.01R.1410.07	0.03690603494787	0	0.0432787016201358	0.0801826073252175	0	0.0879578953890139	0.0663799817919566	0.0433966213091567	0.0855196246782728	0	0.0609702537329212	0	0	0.185865492847134	0.00315925083105101	0.0809061323693392	0.019805302398462	0.0319165970647798	0	0.145450222558453	0	0.0283052811362361	0.078	0.103403833940415	1.0448535383727
TCGA.AZ.6600.11A.01R.1774.07	0.197682246223931	0	0.209735092165278	0.116975229836755	0	0.164524767858743	0	0.0111434058977025	0.0374350124105435	0	0	0.00194937991440124	0.00458677568220034	0	0.0377084235534585	0.101531586108256	0	0.0062283157304158	0.0597950317705377	0.0428267454388562	0	0.00787798740892206	0	0.4405886106079	0.901867659759942
TCGA.AZ.6600.01A.11R.1774.07	0.0903843812924737	0	0.106184304022029	0.0339561948736599	0	0.132979857399114	0.00249248200226826	0.0490414280865286	0.118161897035297	0	0.0138633989057404	0.00249625108943934	0	0.225554004100181	0.0603081911015776	0.143786878179592	0	0	0.0103659970739	0	0.00113613499620254	0.00928859984199612	0.011	0.245255389751529	0.989478357860425
TCGA.AZ.6606.01A.11R.1839.07	0.042577087270422	0	0.000880922475457335	0.0616061286888971	0	0.247202878633932	0.0586807633908541	0.0434843683572986	0.125899538573981	0	0.0312228647030689	0	0.00654718299017616	0.159434112965668	0.0361694670273417	0.120479235643166	0	0.0411306815081134	0	0.021282611683201	0.0034021560884238	0	0.204	0.0510283311240798	1.07527885128904
TCGA.AZ.6607.01A.11R.1839.07	0.0222563733374228	0	0.00828965498087425	0.15866755845168	0	0.202226167768521	0.0662567404853606	0.0150131274127838	0	0	0.0447188897637326	0.00343006774243851	0.00657177830720933	0.102305291568956	0.0801199378563691	0.107822039821002	0.0600387801623815	0	0	0.0983813161158167	0.0232776850977321	0.000624591127719673	0.168	0.0591474345364058	1.06325280794536
TCGA.CK.6748.01A.11R.1839.07	0.00543838129691421	0	0.000302842211826979	0.0251639591224458	0	0.0667780937832637	0.0110011329294069	0.0156677946390844	0.0387371262518757	0	0.00589710049677831	0	0	0.611477081557307	0.0100386138881153	0.0733715898637725	0.0125228685141963	0.0107744845047489	0	0.0766869415622267	0.0283623975179692	0.00777959186006768	0.00700000000000001	0.269253066362725	1.03099980379756
TCGA.CM.4747.01A.01R.1410.07	0.0350259980493592	0.0009443825090137	0	0.062262794420872	0	0.0290988587265937	0	0.0115536803833571	0.200949337591193	0	0.0332263463670329	0	0	0.412122192410128	0.0245004243704401	0.0473585710237988	0	0	0	0.142957414148212	0	0	0.217	0.0456099800333389	1.10613064833503
TCGA.CM.5862.01A.01R.1653.07	0.0422401319005288	0	0.00586505052533685	0.00376950634231299	0	0.242398547267732	0.0686645973202164	0.0167856267547974	0	0	0.0440210077368647	0.0442144910881375	0	0.357088398214339	0.0322540253767542	0.0711558544943468	0.0108802477618983	0.00379273871585957	0.00271672438449802	0.0291235956211238	0.0205544503506382	0.00447500614461599	0.147	0.0663144430721861	1.07671862613225
TCGA.CM.5868.01A.01R.1653.07	0.0457360030266754	0.00148897379387741	0	0.065309581381165	0	0.131077336206062	0	0.0232980393434934	0.11828060349063	0	0	0.039459161871275	0	0.370925822511914	0.0331266471647641	0.16341494935589	0	0.00230154499283013	0.00327398738536111	0.00230734947606211	0	0	0.226	0.0427966234353806	1.09845944636954
TCGA.CM.6675.01A.11R.1839.07	0	0	0.028728214498263	0.117532016952509	0	0.158717346871854	0.079307064053502	0.0897295653193719	0.111240246001207	0.00496479174491196	0.0442206101249221	0	0	0.0410146847289877	0.0907873370674556	0.173690650799936	0.0433832461426023	0.0033075621125176	0.0133766635819596	0	0	0	0.135	0.0705601669838893	1.06659469923416
TCGA.CM.6678.01A.11R.1839.07	0.0422764091822419	0	0.000723912066076649	0.0224738215341147	0	0.21832315068631	0	0.0149213020422567	0.0763240724392759	0	0.0443106198634918	0	0	0.451859206006545	0.0174315452411829	0	0	0.0121109898854346	0	0.0956742182209804	0	0.00357075283208879	0.163	0.0609443919741009	1.09977138450725
TCGA.D5.6929.01A.31R.1928.07	0.000384903268102228	0.0109304163965158	0.185137123932803	0.110487642369266	0	0.0473143403747745	0.0398402158640167	0.0553739491985268	0.0411591354503432	0.00146291259337295	0.0153092677246646	0	0	0.304465428843612	0.0488514549061145	0.115118780492414	0	0	0	0.0241644285854738	0	0	0.00700000000000001	0.26413558259378	0.988257219768449
TCGA.DM.A285.01A.11R.A16W.07	0.03289682691794	0	0.00012594668045877	0.0179276869132548	0	0.162203058243693	0	0.0129597007275412	0.0838143553154512	0	0	0.0204635903021087	0	0.312110203029051	0.0551997201495974	0.217547357589671	0.0111373883472728	0	0.0207461013670783	0	0.0528680644168818	0	0.185	0.0545760411397814	1.08261850708461
TCGA.F4.6809.01A.11R.1839.07	0.155480949318987	0	0	0.112597004917308	0	0.117724476753588	0	0.0535691010111589	0.129006039669679	0	0	0	0	0.125453749837056	0.0971675776013567	0.0846702891260866	0.0502567529240451	0	0	0.0740740588407347	0	0	0.025	0.199903111133307	1.00799975175072
TCGA.G4.6294.01A.11R.1774.07	0.0290852932895952	0	0.0108503193091301	0.0434111344891399	0	0.356188142047446	0.0781937110543442	0.0272995776057246	0	0	0.0401548410566785	0	0	0.126649335077464	0.0413859728275785	0.117714429906607	0.107268093050618	0	0	0.0217991502856738	0	0	0.162	0.06153214387951	1.06264047963482
TCGA.G4.6297.01A.11R.1723.07	0.0611478599603784	0	0.00653987382557218	0.110646787832536	0	0.164205975500428	0.0261242855970969	0.0623134966682155	0.0518281584913888	0	0.00937579593332999	0.00122745955494968	0	0.176273337556549	0.108571975946542	0.157917182452745	0.0191680048165671	0.0117800284596859	0.0133382779128879	0	0.001862831849665	0.0176786676414632	0.078	0.102957942952722	1.04952385024005
TCGA.G4.6303.01A.11R.1774.07	0.0363441420272615	0	0.0115610665930273	0.0767781262966425	0	0.161345597749286	0.00605599551630655	0.0381378156829213	0.0556753843988528	0	0.0342008010873564	0	0	0.287415175050256	0.0229441898274301	0.104491999131015	0.012989425979139	0.0568250200332222	0	0.0607441096564756	0.0222781612848993	0.0122129896859094	0.125	0.0751276382937361	1.06429692516499
TCGA.G4.6314.01A.11R.1723.07	0.0764804722173218	0	0.009692179776291	0.0835478535518096	0	0.210096200247985	0.0034061853768274	0.0522899344701564	0.0437699602524672	0	0	0	0	0.145178726842685	0.10927135079982	0.207440586740377	0.0302669879880485	0	0	0.0285595617362117	0	0	0.0580000000000001	0.124125964223354	1.0404253408928
TCGA.G4.6315.01A.11R.1723.07	0.379751015682106	0	0.0119206579171178	0.124692238549593	0	0.315207677775538	0	0	0	0	0	0	0.0209755027933289	0.0302443816883326	0.0362307931781116	0	0	0.00233492275224371	0	0.0786428096636276	0	0	0.004	0.327617395088651	0.971074689616791
TCGA.NH.A50U.01A.33R.A37K.07	0	0.0206897100923502	0	0.0443218878656649	0	0	0	0.0071617944499096	0.101676564131471	0	0.10465362859846	0	0	0.415976183248614	0.0133202932435053	0.0747642939841355	0	0	0	0.21743564438589	0	0	0.048	0.14213007541634	1.07412516757292
